feature,modality,r2,mae
blink_duration_std_ms__std,眼动,0.07256331376680403,5.410445837399065
blink_duration_std_ms__median,眼动,-0.355970356582882,10.332505036854082
blink_duration_std_ms__slope,眼动,0.14516737911545274,0.20203762095242772
blink_duration_median_ms__mean,眼动,0.6646428338414845,6.482066546424611
blink_duration_median_ms__std,眼动,-0.22539133592781768,4.90867496131736
blink_duration_median_ms__median,眼动,-0.08351034875643149,12.966381524491705
blink_duration_median_ms__slope,眼动,-0.7877194009296091,0.24623865755262095
blink_total_duration_ratio__mean,眼动,0.6896594411037363,0.005846958746837583
blink_total_duration_ratio__std,眼动,0.6079406363070614,0.003408453002907419
blink_total_duration_ratio__median,眼动,0.05407806436517171,0.00997800897652991
blink_total_duration_ratio__slope,眼动,-0.385590600776031,0.00019158440130345869
log_action_count_win__mean,行为,0.4524342863915767,0.8520694326447956
log_action_count_win__std,行为,-1.1542873249034633,1.2157993648228376
log_action_count_win__median,行为,-0.21429055374487183,1.9319720857923892
log_action_count_win__slope,行为,0.3046011139710594,0.0362111287208272
log_unique_device_count_win__mean,行为,0.3482954916794653,0.18545723957005375
log_unique_device_count_win__std,行为,-1.9008874010569872,0.2654700198853159
log_unique_device_count_win__median,行为,-0.25870819660026134,0.4985077915271435
log_unique_device_count_win__slope,行为,0.43850469982167817,0.007618204858494091
log_action_density_win__mean,行为,0.4524342863915769,0.028402314421493168
log_action_density_win__std,行为,-1.1542873249034664,0.04052664549409457
log_action_density_win__median,行为,-0.2142905537448705,0.06439906952641292
log_action_density_win__slope,行为,0.30460111397105916,0.001207037624027574
log_correct_action_count_win__mean,行为,0.20458526721388615,0.6463590263654948
log_correct_action_count_win__std,行为,-1.0265754023680378,1.0966724761598106
log_correct_action_count_win__median,行为,-0.6680635780770499,1.183686215217961
log_correct_action_count_win__slope,行为,0.3285795627371385,0.028679088637866577
log_error_action_count_win__mean,行为,0.7102897618104917,0.21244936658680091
log_error_action_count_win__std,行为,0.5672634551870999,0.3424050511424495
log_error_action_count_win__median,行为,-0.3127409988872878,0.3423886055236563
log_error_action_count_win__slope,行为,0.34295359598114195,0.010318301834505583
log_duplicate_action_count_win__mean,行为,0.26315901700972444,0.14621365519043586
log_duplicate_action_count_win__std,行为,0.15209701306375967,0.34400014688710023
log_duplicate_action_count_win__median,行为,,0.12377427471278019
log_duplicate_action_count_win__slope,行为,0.05190315931574441,0.005691307765389735
log_extra_action_count_win__mean,行为,0.7452142314203529,0.16807120687549112
log_extra_action_count_win__std,行为,0.4885045747155847,0.3885500363453461
log_extra_action_count_win__median,行为,-2.7956347288287295,0.19603753939380925
log_extra_action_count_win__slope,行为,0.9259795616387703,0.0056495722682614186
log_disallowed_action_count_win__mean,行为,0.7677755726145,0.38382659394716206
log_disallowed_action_count_win__std,行为,0.40368842227801305,0.6202491052247278
log_disallowed_action_count_win__median,行为,-0.26365801768696917,0.8011891626540998
log_disallowed_action_count_win__slope,行为,0.45562761507039884,0.015528424063380893
log_error_rate_win__mean,行为,0.6258750119142542,0.06743224862156391
log_error_rate_win__std,行为,-0.24007711328228964,0.11354108315441609
log_error_rate_win__median,行为,-0.34456353273135987,0.1583413910271296
log_error_rate_win__slope,行为,0.38469313680510364,0.002797202538896954
log_duplicate_rate_win__mean,行为,0.3373605265074854,0.02309381728188962
