feature,modality,r2,mae
eye_aoi_entropy__std,眼动,-0.37013108738767,0.08750963488464501
eye_aoi_entropy__median,眼动,-1.0415853654957181,0.29278228054629796
eye_aoi_entropy__slope,眼动,0.5028502523839831,0.005404099234094027
eye_aoi_pupil_weighted_mean__mean,眼动,0.9756129940186148,0.026698984285149333
eye_aoi_pupil_weighted_mean__std,眼动,0.18465995074335995,0.019810359918498166
eye_aoi_pupil_weighted_mean__median,眼动,0.9401192077557302,0.037259687981305
eye_aoi_pupil_weighted_mean__slope,眼动,0.2629216509663762,0.0009102903826253841
blink_count__mean,眼动,0.8380327049877305,1.0605644851850722
blink_count__std,眼动,0.5904739170426435,0.7818893028412687
blink_count__median,眼动,0.2735700914441167,1.9451219512195121
blink_count__slope,眼动,0.34263017279942065,0.03383950184288085
blink_rate_per_min__mean,眼动,0.8380327049877305,2.1211289703701444
blink_rate_per_min__std,眼动,0.5904739170426435,1.5637786056825373
blink_rate_per_min__median,眼动,0.2735700914441167,3.8902439024390243
blink_rate_per_min__slope,眼动,0.34263017279942065,0.0676790036857617
blink_duration_mean_ms__mean,眼动,0.6483303958528388,7.1746236459356005
blink_duration_mean_ms__std,眼动,-0.24755977119135042,5.026537881291889
blink_duration_mean_ms__median,眼动,-0.12698226843558813,12.134741505790128
blink_duration_mean_ms__slope,眼动,-0.12187625971612648,0.24766249128207685
blink_duration_std_ms__mean,眼动,0.17328977475293772,6.721305876218194
blink_duration_std_ms__std,眼动,-0.13649405713967688,5.731390710152443
blink_duration_std_ms__median,眼动,-2.4928057480928825,10.21660841540641
blink_duration_std_ms__slope,眼动,-0.9823155640841599,0.2655628845528636
blink_duration_median_ms__mean,眼动,0.5135351298009461,7.465178805759903
blink_duration_median_ms__std,眼动,-0.07144408026496385,4.388233587923428
blink_duration_median_ms__median,眼动,-0.4042336780263587,13.396341463414634
blink_duration_median_ms__slope,眼动,-1.1550490704743233,0.2622446674459965
blink_total_duration_ratio__mean,眼动,0.8148336659590157,0.003807438198205955
blink_total_duration_ratio__std,眼动,0.7215007426720412,0.0026277025864535303
blink_total_duration_ratio__median,眼动,-0.024579950262489048,0.007502642276422757
blink_total_duration_ratio__slope,眼动,0.35033742029613346,0.0001160024610646261
log_action_count_win__mean,行为,-0.7764684740877887,1.44128178441671
log_action_count_win__std,行为,-1.9152315506285396,1.3216127612026223
log_action_count_win__median,行为,-3.3372620633752295,2.2134146341463414
log_action_count_win__slope,行为,-0.3380120952041603,0.05586693417477125
log_unique_device_count_win__mean,行为,-1.1277763304202595,0.3199483060753545
log_unique_device_count_win__std,行为,-2.492736116066685,0.2738264213452108
log_unique_device_count_win__median,行为,-2.5710543549443354,0.5
log_unique_device_count_win__slope,行为,-0.3257469090874461,0.012203617198320594
log_action_density_win__mean,行为,-0.7764684740877907,0.048042726147223665
log_action_density_win__std,行为,-1.9152315506285427,0.0440537587067541
log_action_density_win__median,行为,-3.3372620633752303,0.07378048780487803
log_action_density_win__slope,行为,-0.3380120952041601,0.0018622311391590415
log_correct_action_count_win__mean,行为,-1.3679799983739658,1.1308568338296554
log_correct_action_count_win__std,行为,-1.5273349921646635,1.1774276650956768
log_correct_action_count_win__median,行为,-7.93709173530247,1.475609756097561
log_correct_action_count_win__slope,行为,-0.7085789842396224,0.05118789391160634
log_error_action_count_win__mean,行为,-1.896403218717905,0.4846684382842005
log_error_action_count_win__std,行为,0.30840220393852225,0.4029545403854578
log_error_action_count_win__median,行为,-25.024599165385467,0.7134146341463414
log_error_action_count_win__slope,行为,-0.8786591428749342,0.02309123039922146
log_duplicate_action_count_win__mean,行为,-2.5801626818535217,0.15013979678796338
log_duplicate_action_count_win__std,行为,-0.037231719408273856,0.333524172169444
log_duplicate_action_count_win__median,行为,,0.10975609756097561
